id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
988031,"Apartment Full Equipment , Center",5422690,Carolina,,Santiago,-33.44196,-70.64792,Entire home/apt,47932,1,0,,,1,365,0,
1004301,APT Santiago. 4 mins walking from Metro Station,4890910,Francisco,,Santiago,-33.43545,-70.65677,Entire home/apt,35486,20,282,2020-03-20,2.76,1,194,3,
1039259,SKI FARELLONES EL COLORADO-HOT TUB,4793711,Kiki,,Lo Barnechea,-33.35013,-70.31404,Entire home/apt,322597,3,2,2013-07-17,0.03,1,365,0,
1041894,Great 2 bed 2 bath apt in Santiago,5735502,Daesha,,Santiago,-33.43761,-70.64683,Entire home/apt,27000,7,3,2020-02-01,0.13,1,279,1,
1046142,"Acogedor, en Las Condes, COZY HOMS!",3984596,Juanpablo,,Las Condes,-33.40778,-70.55984,Entire home/apt,40000,30,4,2017-08-06,0.05,2,240,0,
1050604,"Great apartment, Bellavista, Chile",4816155,Francisco,,Recoleta,-33.43075,-70.64632,Entire home/apt,18000,30,151,2020-01-07,1.69,4,269,0,
1055812,"4 Bedroom, 3 bath 170 m2 Luxury Apt",5776387,Felipe,,Las Condes,-33.39667,-70.56697,Entire home/apt,146235,28,62,2019-04-02,0.66,1,271,1,
1061786,Private room in ñuñoa,5845379,Gabriel,,Ñuñoa,-33.44969,-70.58099,Private room,81241,1,0,,,2,365,0,
1065916,1 New Apartment in Civic District,3329548,Alojamiento Empresarial Chile,,Santiago,-33.44975,-70.65122,Entire home/apt,47932,90,2,2013-08-12,0.02,4,365,0,
1072049,Furnished apartment in Santiago,5897106,Beatriz,,Santiago,-33.44404,-70.64584,Private room,81241,1,0,,,1,365,0,
1080228,Chez Magda - Single Room,4909742,María Magdalena,,Las Condes,-33.42339,-70.59012,Private room,24195,2,2,2014-08-10,0.02,5,365,0,
1080440,Prime Location in Santiago Chile,5942868,Steward,,Providencia,-33.43576,-70.61691,Entire home/apt,51182,360,0,,,1,365,0,
1090608,Quiet room in Santiago,5845379,Gabriel,,Ñuñoa,-33.44978,-70.58181,Private room,121862,1,0,,,2,365,0,
1120466,"Warm, Comfortable and Central.Apt",6134396,Vanessa,,Ñuñoa,-33.45352,-70.61994,Entire home/apt,52807,1,0,,,1,365,0,
1132889,Departamento Amoblado Bellavista,6213482,Kamal,,Recoleta,-33.43045,-70.64164,Entire home/apt,47819,2,65,2020-02-09,0.76,3,281,0,
1141344,Lindo depto cercano al Centro Comercial Apumanque,6259010,Cityrentals,,Las Condes,-33.40801,-70.56452,Entire home/apt,44286,7,7,2021-08-15,0.18,4,330,1,
1167599,Hotel-Residence  Apt Santiago Chile,914500,Pepe,,Providencia,-33.42424,-70.61194,Entire home/apt,71379,1,5,2014-01-09,0.05,1,365,0,
1190395,Best Location - Vitacura.,6507063,Catalina,,Vitacura,-33.40469,-70.599,Private room,80649,90,0,,,1,365,0,
1226526,Comfortable  and cozy apartment,5514113,Wale,,Providencia,-33.42649,-70.60925,Entire home/apt,58494,7,31,2015-12-24,0.32,5,321,0,
1262080,"Modern Studio - w/Pool, Gym, steps away from Metro",4199174,Fran,,Las Condes,-33.40591,-70.55775,Entire home/apt,48962,2,168,2019-03-29,1.98,3,0,33,
1264850,EXCLUSIVE DOWNTOWN APARMENT,6886535,Dalia,,Santiago,-33.44338,-70.65735,Entire home/apt,40621,2,2,2020-12-05,0.04,2,356,1,
1297140,In Bellavista with amazing view,7051569,Barbara,,Recoleta,-33.43398,-70.64078,Entire home/apt,23000,30,36,2020-01-17,0.69,1,263,4,
1300331,Cordillera 1 bedrooms Apartment,667910,Roxana,,Providencia,-33.42872,-70.61781,Entire home/apt,38571,1,47,2017-01-28,0.53,13,297,15,
1300359,Best Location 2 bedrooms apartment,667910,Roxana,,Providencia,-33.42862,-70.61779,Entire home/apt,73117,1,76,2020-02-21,0.76,13,99,0,
1320318,"Kennedy LAS CONDES, cordillera",3984596,Juanpablo,,Las Condes,-33.39937,-70.57409,Entire home/apt,60000,14,5,2021-03-02,0.22,2,299,1,
1329516,"Beautiful house in Lo Pequén, Concepción",7153251,Fabian,,Macul,-33.48245,-70.61341,Private room,12904,1,0,,,1,364,0,
1416160,Acogedor dpto.  Av. Santa María. Barrio Bellavista,7630719,Lilian,,Providencia,-33.43353,-70.63144,Entire home/apt,41564,2,4,2018-07-31,0.10,1,145,0,
1438448,At 1 Step to Santiago Downtown,3329548,Alojamiento Empresarial Chile,,Santiago,-33.44699,-70.63888,Entire home/apt,51182,90,4,2013-09-09,0.04,4,365,0,
1446357,Refugio en El Colorado 6pax,7764147,Mauricio,,Lo Barnechea,-33.34856,-70.29118,Entire home/apt,254965,4,26,2019-07-16,0.30,2,34,1,
1480428,Excelente Departamento por día,7921272,Daniela,,Santiago,-33.44109,-70.65623,Entire home/apt,56869,1,1,2014-05-04,0.01,2,365,0,
1493528,"Furnished loft, Barrio Brazil, Stgo",7982878,Cecy Y Leo,,Santiago,-33.4338,-70.66454,Entire home/apt,17049,2,192,2019-11-26,2.31,1,271,31,
1519681,Comodo Depto Familiar en Providencia,1666498,Pedro,,Providencia,-33.42727,-70.62027,Entire home/apt,64993,3,10,2019-08-14,0.12,5,359,2,
1538606,"2 bedroom, 2 bath, pool, safe, calm close to metro",2411792,Joanna,,Las Condes,-33.41696,-70.56008,Entire home/apt,56454,3,33,2016-11-10,0.33,1,300,0,
1552603,Santiago Downtown Touristic 3,5015387,Christian,,Santiago,-33.44625,-70.64898,Entire home/apt,40621,5,2,2021-10-18,0.03,3,329,1,
1581954,Private Room in Vitacura/Santiago,7356649,Boris,,Las Condes,-33.40691,-70.59508,Private room,76617,15,0,,,1,365,0,
1602307,Best price apartment Santiago Chile,8538514,Javier,,Santiago,-33.45185,-70.64236,Entire home/apt,24372,2,80,2019-12-28,0.82,2,357,8,
1602386,Habitación doble cerca de metro,8538996,Lisette,,Ñuñoa,-33.46535,-70.62442,Private room,32497,1,1,2014-04-04,0.01,1,365,0,
1605346,Bright & spacious apt - Providencia,6985107,Carolina,,Providencia,-33.41893,-70.61231,Entire home/apt,64993,28,26,2018-12-22,0.27,1,0,0,
1611852,Habitacion con baño privado,484432,Ximena,,Las Condes,-33.41108,-70.57534,Private room,25185,3,1,2016-02-08,0.01,2,365,0,
1623156,Bedroom furnished apartment smoking,1693645,María,,Providencia,-33.44083,-70.61375,Private room,24195,30,0,,,2,359,0,
1664104,Gran habitación Vitacura 2 camas - 3 personas,7722803,Claudia Alejandra,,Vitacura,-33.39058,-70.57304,Private room,25000,1,47,2020-03-14,0.59,2,262,3,
1708357,Moderno y Comodo departamento.,6589645,Waldo Adolfo,,Ñuñoa,-33.4669,-70.62375,Entire home/apt,61640,2,0,,,1,365,0,
1735170,Oak - Casas del Cerro Loft,9139261,Mabel,,Providencia,-33.41553,-70.60976,Entire home/apt,173044,2,105,2021-10-11,1.20,5,322,7,
1735484,Araucaria - Casas del Cerro Loft,9139261,Mabel,,Providencia,-33.41553,-70.60976,Entire home/apt,211228,2,69,2020-01-02,0.72,5,309,3,
1744520,HOM STUDIO1 - ZentenoApartments - Santiago,5634677,Pablo,,Santiago,-33.4457,-70.65216,Entire home/apt,29247,1,49,2020-01-04,0.84,1,1,25,
1763781,Furnished room steps to downtown.,9270902,Guido,,Independencia,-33.42106,-70.65189,Private room,33062,4,0,,,2,365,0,
1780552,Manquehue Apartment,9175393,Andres,,Las Condes,-33.41191,-70.56742,Hotel room,64993,1,67,2020-05-09,0.69,2,0,4,
1781802,Comfortable Stay in Santiago!,9352533,Alejandro,,Las Condes,-33.42249,-70.57973,Private room,49196,5,2,2014-10-26,0.02,1,365,0,
1788327,"A COZY ONE IN ÑUÑOA!! GOING SOLO, METRO LINEA 3",8185219,Roberto,,Ñuñoa,-33.4504,-70.61477,Entire home/apt,20310,10,28,2019-07-31,0.30,2,298,0,
1806658,Room  Bellavista Neighbourhood,9468386,Victoria,,Recoleta,-33.42466,-70.64047,Private room,21123,2,0,,,1,362,0,
1810705,Tu Mejor Elección Santiago Centro,1884403,Ariel,,Santiago,-33.45175,-70.64049,Private room,20310,2,7,2014-09-03,0.08,1,363,0,
1831188,Beautiful new flat with 2 bedrooms,3655121,Andrea,,Las Condes,-33.39648,-70.56314,Entire home/apt,34679,6,5,2020-04-23,0.09,2,299,1,
1843474,APARTMENTS SANTIAGO CENTRO,9632007,(Hidden by Airbnb),,Santiago,-33.44958,-70.64011,Entire home/apt,48745,1,0,,,1,365,0,
1854958,2do piso casa en Las Condes,9682413,Felipe,,Las Condes,-33.40346,-70.54718,Private room,40325,1,0,,,1,365,0,
1864347,"Private room Plaza las Lilas, 2 blocks to metro",9721704,Monica,,Providencia,-33.42853,-70.59434,Private room,22000,3,0,,,1,362,0,
1873527,Furnished apartment in Stgo Center,9762063,Arriendo,,Santiago,-33.4528,-70.65521,Entire home/apt,36559,4,5,2018-03-08,0.06,1,364,0,
1886495,Excelente departamento Las Condes,851098,Maria Isabel,,Las Condes,-33.41918,-70.56866,Private room,37430,1,0,,,1,365,0,
1892699,Habitación Individual Disponible,9838063,Rossana,,Santiago,-33.43855,-70.64371,Private room,63831,3,0,,,1,365,0,
1898234,Excelente Depa en Plaza Ñuñoa Chile,9860458,Patricia,,Ñuñoa,-33.45542,-70.60443,Entire home/apt,81241,3,0,,,1,365,0,
1903069,The best apartment in Providencia,9880279,ANGRA (Patricia),,Providencia,-33.42641,-70.61709,Entire home/apt,40621,90,86,2018-01-29,1.00,2,329,0,
1905521,4 Bed/2 Bath  Parque Arauco Mall,9890877,Fernando,,Vitacura,-33.39871,-70.57523,Entire home/apt,80429,3,150,2017-03-28,1.58,1,330,3,
1906152,Habitación en Acogedor Departamento_Plaza Ñuñoa,1139234,Paula,,Ñuñoa,-33.45658,-70.59133,Private room,16130,1,13,2021-05-04,0.25,1,360,3,
1914509,HAB.INDEPENDIENTE CON BAÑO Y ESTAR.,9930439,Ana,,Las Condes,-33.4197,-70.55696,Private room,32260,7,0,,,1,365,0,
1929621,Nice Apartment In Bellavista,4816155,Francisco,,Recoleta,-33.42608,-70.64638,Entire home/apt,19000,3,80,2019-10-21,0.95,4,306,5,
1932045,Apart-Hotel Latino--hermosos & muy cómodos deptos.,10001202,Marcia,,Providencia,-33.43461,-70.62498,Entire home/apt,37962,1,18,2015-04-11,0.20,1,363,1,
1936528,"Departamento Santiago Centro, a minutos del centro",10019352,Daniel,,Santiago,-33.4467,-70.64625,Entire home/apt,40621,2,0,,,1,365,0,
1947816,Best loc room+private bath GLBT,2202451,JulioCesar,,Santiago,-33.43303,-70.6587,Entire home/apt,60000,2,1,2015-03-14,0.01,1,364,0,
1954924,Cozy furnished Apt. in Providencia,10104469,Paola,,Providencia,-33.42659,-70.61543,Entire home/apt,44683,30,0,,,1,365,0,
1992513,Santiago (Ñuñoa/Providencia),10272450,Ricardo,,Ñuñoa,-33.4548,-70.62307,Private room,36559,1,0,,,1,365,0,
1996807,LINDO DEPARTAMENTO AMOBLADO!,7475173,Leticia,,Santiago,-33.44709,-70.63467,Entire home/apt,24500,5,1,2014-03-29,0.01,1,330,0,
1998362,City View High Rise Condo with Balcony,2136082,Francisca,,Las Condes,-33.41048,-70.59837,Entire home/apt,92747,3,8,2014-02-11,0.12,3,360,1,
2027251,Ubicación perfecta - Providencia,10413813,Luis,,Providencia,-33.42771,-70.61382,Entire home/apt,64993,2,0,,,1,365,0,
2030023,Furnished Apartment Barrio Italia,10425066,Josué,,Providencia,-33.44409,-70.6189,Private room,13710,30,5,2015-05-05,0.09,2,113,0,
2032763,"Vitacura, 3 dorm. 2 baños. piscina",10435715,Nicolas,,Vitacura,-33.40464,-70.59307,Entire home/apt,81241,170,0,,,1,365,0,
2040885,Departamento Amoblado,10451907,Isabel,,Santiago,-33.43714,-70.64832,Private room,56869,5,0,,,1,365,0,
2041953,Spacious 2BD Apt in Great Location,10472197,Marco,,Providencia,-33.43048,-70.6088,Entire home/apt,56057,7,1,2014-01-09,0.01,1,364,0,
2045818,apartamento amoblado en  santiago,7450253,Mabel,,Providencia,-33.42923,-70.61977,Private room,64993,2,2,2015-01-26,0.02,2,365,0,
2054452,Depto con estilo en Providencia,10523331,Blanca,,Providencia,-33.42688,-70.60104,Entire home/apt,28435,90,0,,,1,365,0,
2065906,Apto. en pleno corazón de Stgo.,10567910,Guillermo,,Recoleta,-33.43375,-70.63616,Entire home/apt,46308,4,27,2021-03-27,0.33,1,280,3,
2080451,bedroom´s downtown (cool and quite),1273587,Katina,,Santiago,-33.43949,-70.63913,Private room,29596,3,4,2016-01-20,0.07,1,365,0,
2096152,Bellisima habitacion,10693075,Mario Andres,,Las Condes,-33.40707,-70.58549,Shared room,69868,1,0,,,1,365,0,
2098590,"TURISMO BELLAVISTA, Best View 4",1463563,Arnaldo,,Santiago,-33.46983,-70.64086,Entire home/apt,44357,2,1,2016-10-17,0.02,6,175,0,
2119824,Habitación independiente luminosa,1892348,Cecilia,,Providencia,-33.42963,-70.59133,Private room,16000,1,18,2018-07-18,0.19,2,299,0,
2120795,Furnished Apartment Barrio Italia,10425066,Josué,,Providencia,-33.44509,-70.61751,Private room,12904,1,4,2015-08-30,0.05,2,299,0,
2122694,Beautiful apt. Great Location,8814556,Benjamin,,Santiago,-33.44614,-70.65134,Entire home/apt,19498,30,34,2019-11-30,0.49,4,349,3,
2124550,Impressive view to the Andes,1417853,Andrés,,Providencia,-33.42198,-70.60734,Entire home/apt,34073,10,196,2020-01-14,2.39,2,156,11,
2131939,Habitación en Barrio Italia,10877492,Lionel G.,,Ñuñoa,-33.44848,-70.62058,Private room,30000,7,0,,,1,362,0,
2139248,Acogedor departamento,1129019,Barbara Ivonne,,Ñuñoa,-33.45279,-70.63022,Entire home/apt,22132,30,216,2019-12-29,2.31,1,231,0,
2154502,"HABITACION, CAMA DOBLE En el Golf",10992575,Gloria,,Las Condes,-33.41447,-70.59715,Private room,48745,1,0,,,1,365,0,
2182902,2 DORMITORIOS 2 BAÑOS - STGO CENTRO,11131347,Daniel Ponce,,Santiago,-33.44844,-70.64814,Entire home/apt,54432,5,0,,,1,363,0,
2205451,Bellas Artes: Best neighborhood !,10945288,Vicente,,Santiago,-33.43873,-70.64487,Entire home/apt,28435,30,172,2018-06-23,1.91,1,90,0,
2215096,Great view (Andes) Forestal Park 9,131488797,Daniela,,Recoleta,-33.43234,-70.64653,Entire home/apt,37000,3,159,2019-03-17,2.03,6,55,2,
2237756,"Aparts  Suite, 2 AMBIENTES  Providencia",11426225,Augusto Eduardo,,Providencia,-33.4254,-70.6166,Entire home/apt,42000,2,14,2020-02-18,0.29,2,147,5,
2258550,"Santiago apartments, Downtown, WiFi",11320654,Paulo,,Santiago,-33.4401,-70.66357,Entire home/apt,40621,3,0,,,1,365,0,
2260567,5 min. walk Palacio de la Moneda.,9719637,Emelina Y Miguel,,Santiago,-33.44578,-70.64764,Entire home/apt,21237,3,393,2019-12-30,4.24,1,275,53,
2261604,"Las Condes Circle Atenas, Parks",11233034,Ana,,Las Condes,-33.41648,-70.55915,Private room,29034,3,1,2015-05-28,0.01,2,365,0,
2262112,Many Light  Bedroom at Las Condes,11233034,Ana,,Las Condes,-33.41512,-70.55945,Private room,28227,3,2,2014-08-09,0.02,2,365,0,
2266580,Habitación para 2-La Reina,11573256,Enrique Y Berta,,La Reina,-33.45587,-70.52759,Private room,32260,2,2,2016-01-27,0.02,3,364,0,
2270718,Habitación para 1 persona- La Reina,11573256,Enrique Y Berta,,La Reina,-33.45514,-70.52759,Private room,24195,1,3,2016-02-08,0.03,3,364,0,
2270865,2 habitaciones en La Reina Alta,11573256,Enrique Y Berta,,La Reina,-33.45545,-70.52825,Private room,48390,1,1,2020-03-08,0.05,3,364,0,
2285130,¡¡NEW!! CULTURA-BOHEMIA:BELLAVISTA!,11673304,Katherine Y Felipe,,Recoleta,-33.43442,-70.63681,Entire home/apt,48745,2,15,2019-01-03,0.17,2,142,0,
2328402,New The best 2BR apt in Providencia,9880279,ANGRA (Patricia),,Providencia,-33.43576,-70.62874,Entire home/apt,56869,3,28,2016-01-10,0.30,2,359,0,
2368571,Rent a room in Providencia,12102505,Matias,,Providencia,-33.42882,-70.62526,Private room,32497,1,2,2014-09-25,0.02,1,365,0,
2399846,Amplia habitación en condominio ecológico.,9091404,Dalia,,La Reina,-33.44904,-70.56772,Private room,16248,3,0,,,1,364,0,
2405806,Excelente ubicación con metro cerca,12295819,Catalina,,Las Condes,-33.40592,-70.57797,Private room,56869,1,1,2014-07-31,0.01,1,365,0,
2405957,Excellent independent apartment,12297870,Ines,,Ñuñoa,-33.44309,-70.57287,Private room,40621,2,0,,,1,365,0,
2410419,"S1 Nice & cozy  2B-2B, great views!",12319292,Cecilia,,San Miguel,-33.49166,-70.65472,Entire home/apt,48390,7,108,2019-07-06,1.16,7,209,0,
2412933,A1 Nice & cozy up to 6  subway at the front door!!,12319292,Cecilia,,Estación Central,-33.45593,-70.7002,Entire home/apt,72584,2,91,2019-01-12,1.05,7,360,3,
2417548,APT FOR 2. STEPS FROM SUBWAY.,12355453,Andrea,,Recoleta,-33.42514,-70.64544,Entire home/apt,38183,1,1,2014-10-25,0.01,1,364,0,
2419113,Departamento para 2 personas,4191304,Doris,,Santiago,-33.43967,-70.65694,Entire home/apt,40621,1,4,2019-03-31,0.05,4,365,0,
2424878,Dormitorio con cama matrimonial,9441004,Gloria,,Ñuñoa,-33.45398,-70.59668,Private room,15908,1,0,,,1,365,0,
2435306,Nice rooms and nice people only,12446959,Darcy,,Las Condes,-33.42014,-70.56089,Private room,32260,2,0,,,1,365,0,
2436397,beautiful red and black aptment,467328,Mirochlava,,Santiago,-33.4504,-70.65559,Entire home/apt,40621,2,0,,,2,364,0,
2472388,Dormitorio privado y baño privado,12644071,Muriele,,Las Condes,-33.41857,-70.57373,Private room,60487,1,0,,,1,365,0,
2489528,Very close to Bustamante Subway,3761736,Rodrigo,,Santiago,-33.44451,-70.63509,Entire home/apt,28435,5,53,2018-12-01,0.67,2,298,0,
2491408,DEPARTAMENTO AMUEBLADO,10825450,Francisco,,Santiago,-33.46373,-70.63953,Entire home/apt,37785,3,0,,,1,365,0,
2514146,Dormitorio confortable,10779302,Loreto,,Las Condes,-33.41665,-70.56935,Private room,28072,1,0,,,1,365,0,
2515967,Amazing Loft in El Golf,10601364,Antonio,,Las Condes,-33.41632,-70.59917,Entire home/apt,48745,90,69,2020-08-27,0.78,2,173,1,
2531527,¡¡NEW!! BELLAVISTA 2BB AMAZING VIEW,11673304,Katherine Y Felipe,,Recoleta,-33.43257,-70.63759,Entire home/apt,48745,5,21,2015-02-28,0.24,2,98,0,
2565669,"Nice, Great location Quiet Apt.",13135442,Fernando,,Recoleta,-33.42234,-70.63908,Entire home/apt,44683,2,0,,,1,363,0,
2568184,quiet and familiar place,4134987,Mirey,,La Reina,-33.45514,-70.5598,Private room,14000,5,86,2019-03-11,0.94,2,361,4,
2597012,"Nice room, best spot in Santiago",13282781,Felipe,,Vitacura,-33.40382,-70.59113,Private room,80649,1,0,,,1,365,0,
2632931,Depto-Estudio Barrio Lastarria,13483488,Departamentos,,Santiago,-33.437,-70.64114,Entire home/apt,25000,3,23,2021-02-16,0.26,2,325,8,
2635865,"Arriendo dormitorio,baño privado.tv",13497168,Jelka,,La Reina,-33.43746,-70.55006,Private room,479431,1,0,,,1,365,0,
2645141,3-pièces tout neuf avec parking,3655121,Andrea,,Las Condes,-33.39681,-70.56425,Entire home/apt,48390,6,0,,,2,23,0,
2647154,Lux Las Condes Furnished Apartments,13553614,Felipe,,Las Condes,-33.41277,-70.58705,Entire home/apt,112909,7,42,2016-02-17,0.46,2,334,0,
2660266,Quiet and Beautiful apartment in Bellas Artes,10381147,Paloma,,Santiago,-33.43684,-70.64347,Entire home/apt,34698,1,163,2021-05-01,3.04,4,124,18,
2683102,Depto Central Santiago_Portugal,13483488,Departamentos,,Santiago,-33.4416,-70.63909,Entire home/apt,45000,3,1,2014-08-06,0.01,2,330,0,
2703418,ALOJA TRANQUILO Y SEGURO,10729797,Juan,,Santiago,-33.45911,-70.65165,Shared room,12186,1,10,2017-03-31,0.17,1,364,0,
2714854,Comfortable & Beautiful 2 bedroom near Esc Militar,13892610,Carolina,,Las Condes,-33.42126,-70.5769,Private room,84286,2,4,2018-07-06,0.10,1,0,0,
2730067,"La Maisonnette, Santiago, Chile",13971793,Jack,,Vitacura,-33.3989,-70.59479,Entire home/apt,201623,2,9,2015-06-17,0.10,2,209,0,
2753142,Private Room in amazing apartment!,327763083,Paulina,,Santiago,-33.43657,-70.64847,Private room,14000,1,1,2020-01-18,0.05,1,298,0,
2774785,Luxury apartment in Santiago,13152947,Monica,,Las Condes,-33.41159,-70.59824,Entire home/apt,190917,30,1,2019-02-11,0.03,1,354,0,
2785553,Departamento 1 dormitorio Metro,14249330,Remc,,Santiago,-33.44912,-70.63503,Entire home/apt,52807,1,0,,,1,365,0,
2809283,METRO Stgo Downtown luminous 1B1B,2380221,Lorena,,Santiago,-33.44841,-70.66278,Entire home/apt,18686,30,58,2021-04-10,0.69,1,298,1,
2837601,"el colorado, edificio monteblanco",8187508,Rodrigo,,Lo Barnechea,-33.34531,-70.29464,Entire home/apt,164758,3,41,2019-08-10,0.46,1,363,2,
2841563,Valle Nevado Ski Apt - Sleeps 14,14535174,Mauricio,,Lo Barnechea,-33.3574,-70.25002,Entire home/apt,846817,2,18,2019-08-16,0.24,1,180,0,
2867171,Arriendo Dpto centro Santiago Chile,14655906,Arnaldo,,Ñuñoa,-33.45408,-70.62989,Entire home/apt,74220,1,1,2014-12-26,0.01,1,365,0,
2882770,Apto. Studio Santiago Centro,7921272,Daniela,,Santiago,-33.44078,-70.65774,Entire home/apt,48745,1,0,,,2,365,0,
2908625,STUDIO NICE & COOL  1,14859438,Francisco,,Providencia,-33.43204,-70.59483,Entire home/apt,31453,1,232,2020-06-30,3.12,4,323,15,
2912703,DEPARTAMENTO FAMILIAR NICE & COOL 2,14859438,Francisco,,Providencia,-33.43266,-70.59126,Entire home/apt,40621,1,94,2020-02-14,1.12,4,267,0,
2932438,RAM APARTAMENTOS,14973828,Ximena,,Providencia,-33.42422,-70.60972,Private room,44683,3,2,2021-09-07,0.63,3,350,2,
2932439,Apartamento acogedor y tranquilo,14973828,Ximena,,Providencia,-33.42502,-70.61045,Private room,44683,2,9,2021-06-15,0.11,3,350,3,
2934747,Lovely Providencia 2 b with working fireplace,6119596,Eileen,,Providencia,-33.41745,-70.60402,Entire home/apt,73117,7,7,2016-09-28,0.09,1,0,0,
2936350,Cozy room in Providencia,7594738,Luis,,Providencia,-33.44608,-70.6303,Private room,32497,2,0,,,1,365,0,
2940440,Suite Premium en Providencia,8974045,Rodrigo,,Providencia,-33.43565,-70.59297,Private room,32000,2,26,2016-08-10,0.30,1,175,0,
